"user_id","bags","avg_hotel_nights","trips_booked","flights_booked","return_booked","hotels_booked","packages_booked","cancellations","f_discount","h_discount","total_sessions","avg_room_price","avg_flight_price","avg_flight_discount","avg_room_discount","f_discount_per","h_discount_per","avg_clicks","session_in_seconds","avg_distance","trips_ratio","trips_per_click","clicks_per_session","cancellations_ratio","flights_ratio","hotels_ratio","packages_per_session","f_discounted_price","h_discounted_price","return_ratio","f_discount_ratio","h_discount_ratio","package_per_trip","bags_per_flight","price_per_km","discount_per_km"
"511803","1","4.0000000000000000","4","3","3","3","2","0","1","2","8","339.67","797.26","","24.70","0.10000000000000000000","0.07500000000000000000","16.50","123.25","1870","0.50","0.24","2.06","0.00","0.38","0.38","0.25","717.53","314.19","1.00","0.13","0.25","0.50","0.33","0.4263422459893048",""
"511805","2","3.5000000000000000","4","4","4","4","4","0","1","0","9","176.00","392.42","","","0.05000000000000000000","","13.89","103.44444444444444","2120","0.44","0.29","1.54","0.00","0.44","0.44","0.44","372.80","","1.00","0.11","0.00","1.00","0.50","0.18510377358490568",""
"511809","0","2.5000000000000000","2","1","1","2","1","0","2","0","8","148.50","814.98","","","0.22500000000000000000","","12.75","94.875","2082","0.25","0.16","1.59","0.00","0.13","0.25","0.13","631.61","","1.00","0.25","0.00","0.50","0.00","0.3914409221902017",""
"511811","1","1.5000000000000000","3","3","3","2","2","0","3","2","8","113.00","430.95","","18.45","0.06666666666666666667","0.10000000000000000000","22.13","165.125","1755","0.38","0.14","2.77","0.00","0.38","0.25","0.25","402.22","101.70","1.00","0.38","0.25","0.67","0.33","0.24555555555555555",""
"511821","","","0","0","0","0","0","0","2","0","8","","","","","0.12500000000000000000","","9.13","67.625","","0.00","0.00","1.14","0.00","0.00","0.00","0.00","","","","0.25","0.00","","","",""
"511827","2","8.0000000000000000","3","2","2","2","1","1","2","1","8","295.00","274.70","","","0.50000000000000000000","","34.25","69","787","0.38","0.09","4.28","0.13","0.25","0.25","0.13","137.35","","1.00","0.25","0.13","0.33","1.00","0.34904701397712834",""
"511851","0","3.5000000000000000","2","2","1","2","2","0","1","2","9","174.50","167.70","","","0.10000000000000000000","0.12500000000000000000","11.33","85.44444444444444","1203","0.22","0.18","1.26","0.00","0.22","0.22","0.22","150.93","152.69","0.50","0.11","0.22","1.00","0.00","0.1394014962593516",""
"511859","2","10.0000000000000000","3","2","2","3","2","0","2","4","8","248.33","227.98","","19.60","0.15000000000000000000","0.07500000000000000000","11.38","85.25","1224","0.38","0.26","1.42","0.00","0.25","0.38","0.25","193.78","229.71","1.00","0.25","0.50","0.67","1.00","0.1862581699346405",""
"511860","2","2.2500000000000000","4","3","3","4","3","0","1","1","8","183.75","275.17","","","0.05000000000000000000","0.15000000000000000000","17.38","131.125","1437","0.50","0.23","2.17","0.00","0.38","0.50","0.38","261.41","156.19","1.00","0.13","0.13","0.75","0.67","0.1914892136395268",""
"511862","3","2.2500000000000000","4","4","3","4","4","0","0","1","8","101.75","392.40","","21.75","","0.15000000000000000000","16.25","121.25","2307","0.50","0.25","2.03","0.00","0.50","0.50","0.50","","86.49","0.75","0.00","0.13","1.00","0.75","0.17009102730819245",""
"511878","","","0","0","0","0","0","0","2","0","9","","","","","0.15000000000000000000","","27.44","203.44444444444446","","0.00","0.00","3.05","0.00","0.00","0.00","0.00","","","","0.22","0.00","","","",""
"511884","1","1.7500000000000000","4","4","4","4","4","0","2","1","8","184.00","416.44","","","0.12500000000000000000","0.10000000000000000000","18.75","139","2460","0.50","0.21","2.34","0.00","0.50","0.50","0.50","364.39","165.60","1.00","0.25","0.13","1.00","0.25","0.16928455284552846",""
"511902","1","2.3333333333333333","3","3","3","3","3","0","1","4","9","173.33","367.52","","30.90","0.10000000000000000000","0.11250000000000000000","18.44","137.33333333333334","2667","0.33","0.16","2.05","0.00","0.33","0.33","0.33","330.77","153.83","1.00","0.11","0.44","1.00","0.33","0.13780277465316834",""
"511910","","9.0000000000000000","1","0","0","1","0","0","2","1","8","86.00","","","","0.17500000000000000000","0.15000000000000000000","10.00","75","","0.13","0.10","1.25","0.00","0.00","0.13","0.00","","73.10","","0.25","0.13","0.00","","",""
"511916","2","1.00000000000000000000","2","2","2","1","1","0","3","1","8","212.00","387.98","81.76","","0.10000000000000000000","0.20000000000000000000","14.75","109.5","2166","0.25","0.14","1.84","0.00","0.25","0.13","0.13","349.18","169.60","1.00","0.38","0.13","0.50","1.00","0.17912280701754388","0.03774699907663897"
"511923","1","1.5000000000000000","2","2","2","2","2","0","2","0","8","235.00","389.86","27.03","","0.20000000000000000000","","11.63","87","2077","0.25","0.17","1.45","0.00","0.25","0.25","0.25","311.89","","1.00","0.25","0.00","1.00","0.50","0.18770341839191143","0.01301396244583534"
"511936","1","6.5000000000000000","3","2","2","2","1","0","1","3","8","127.00","456.64","","","0.10000000000000000000","0.11666666666666666667","17.38","128","2673","0.38","0.17","2.17","0.00","0.25","0.25","0.13","410.98","112.18","1.00","0.13","0.38","0.33","0.50","0.1708342686120464",""
"511943","0","3.3333333333333333","3","2","2","3","2","0","1","2","8","184.00","111.56","","35.30","0.10000000000000000000","0.07500000000000000000","15.25","112.875","654","0.38","0.20","1.91","0.00","0.25","0.38","0.25","100.40","170.20","1.00","0.13","0.25","0.67","0.00","0.1705810397553517",""
"511977","1","2.0000000000000000","3","3","3","2","2","1","1","1","8","150.00","1328.25","","","","","37.00","89.25","9383","0.38","0.08","4.63","0.13","0.38","0.25","0.25","","","1.00","0.13","0.13","0.67","0.33","0.14155920281359907",""
"511989","","","0","0","0","0","0","0","2","3","8","","","","","0.12500000000000000000","0.08333333333333333333","9.00","67.625","","0.00","0.00","1.13","0.00","0.00","0.00","0.00","","","","0.25","0.38","","","",""
"511996","2","1.00000000000000000000","3","2","2","3","2","0","1","4","8","138.67","220.42","","9.10","0.30000000000000000000","0.12500000000000000000","12.00","89.125","1246","0.38","0.25","1.50","0.00","0.25","0.38","0.25","154.29","121.34","1.00","0.13","0.50","0.67","1.00","0.17690208667736756",""
"511998","0","2.0000000000000000","2","2","2","2","2","0","2","1","8","76.00","362.70","","","0.15000000000000000000","0.25000000000000000000","11.63","87.375","2124","0.25","0.17","1.45","0.00","0.25","0.25","0.25","308.30","57.00","1.00","0.25","0.13","1.00","0.00","0.17076271186440678",""
"512009","3","6.0000000000000000","3","3","3","2","2","0","1","2","8","82.50","447.02","","","0.10000000000000000000","0.15000000000000000000","13.13","96.875","2174","0.38","0.23","1.64","0.00","0.38","0.25","0.25","402.32","70.13","1.00","0.13","0.25","0.67","1.00","0.20562097516099356",""
"512010","1","5.3333333333333333","3","2","2","3","2","0","1","1","8","176.67","416.26","","23.60","0.15000000000000000000","0.20000000000000000000","14.88","110.625","1378","0.38","0.20","1.86","0.00","0.25","0.38","0.25","353.82","141.34","1.00","0.13","0.13","0.67","0.50","0.3020754716981132",""
"512016","0","8.0000000000000000","2","1","1","1","0","0","1","1","9","260.00","322.26","","13.00","0.10000000000000000000","0.05000000000000000000","13.11","97.55555555555556","1794","0.22","0.15","1.46","0.00","0.11","0.11","0.00","290.03","247.00","1.00","0.11","0.11","0.00","0.00","0.17963210702341137",""
"512024","0","5.5000000000000000","2","1","1","2","1","0","1","2","8","162.00","2038.42","","","0.10000000000000000000","0.15000000000000000000","20.50","152","3770","0.25","0.10","2.56","0.00","0.13","0.25","0.13","1834.58","137.70","1.00","0.13","0.25","0.50","0.00","0.5406949602122016",""
"512028","1","0.50000000000000000000","2","2","2","2","2","0","4","2","8","80.00","382.15","","","0.10000000000000000000","0.10000000000000000000","17.00","124.75","2416","0.25","0.12","2.13","0.00","0.25","0.25","0.25","343.94","72.00","1.00","0.50","0.25","1.00","0.50","0.15817466887417217",""
"512060","2","3.0000000000000000","3","2","2","3","2","0","2","2","9","186.00","436.09","7.11","12.00","0.07500000000000000000","0.12500000000000000000","14.78","110.33333333333333","2461","0.33","0.20","1.64","0.00","0.22","0.33","0.22","403.38","162.75","1.00","0.22","0.22","0.67","1.00","0.1772003250711093","0.002889069483949614"
"512063","0","2.0000000000000000","1","1","1","1","1","0","2","0","8","156.00","694.84","69.48","","0.12500000000000000000","","12.75","94","1924","0.13","0.08","1.59","0.00","0.13","0.13","0.13","607.99","","1.00","0.25","0.00","1.00","0.00","0.36114345114345114","0.03611226611226612"
"512069","2","3.4000000000000000","5","5","5","5","5","0","2","2","8","168.40","529.23","40.90","18.70","0.07500000000000000000","0.12500000000000000000","22.50","166.125","2076","0.63","0.22","2.81","0.00","0.63","0.63","0.63","489.54","147.35","1.00","0.25","0.25","1.00","0.40","0.2549277456647399","0.01970134874759152"
"512078","2","1.5000000000000000","2","2","2","2","2","0","0","0","8","204.00","359.23","","","","","13.75","102","2105","0.25","0.15","1.72","0.00","0.25","0.25","0.25","","","1.00","0.00","0.00","1.00","1.00","0.17065558194774347",""
"512099","5","4.0000000000000000","4","4","4","3","3","0","1","3","9","105.33","512.80","112.28","29.05","0.15000000000000000000","0.18333333333333330000","18.00","134.22222222222223","2873","0.44","0.22","2.00","0.00","0.44","0.33","0.33","435.88","86.02","1.00","0.11","0.33","0.75","1.25","0.17848938391924815","0.039081099895579535"
"512103","5","1.5000000000000000","4","4","4","3","3","1","3","2","8","198.50","2127.84","413.59","","0.20000000000000000000","0.15000000000000000000","25.13","292.5","4511","0.50","0.16","3.14","0.13","0.50","0.38","0.38","1702.27","168.73","1.00","0.38","0.25","0.75","1.25","0.4717002881844381","0.09168477056085125"
"512144","","","0","0","0","0","0","0","0","0","9","","","","","","","8.56","63.44444444444444","","0.00","0.00","0.95","0.00","0.00","0.00","0.00","","","","0.00","0.00","","","",""
"512147","2","4.0000000000000000","4","2","2","4","2","1","4","1","9","98.00","1228.73","","","0.15000000000000000000","","41.22","143.55555555555554","2107","0.44","0.10","4.58","0.11","0.22","0.44","0.22","1044.42","","1.00","0.44","0.11","0.50","1.00","0.5831656383483627",""
"512148","","3.0000000000000000","1","0","0","1","0","0","0","1","8","124.00","","","","","0.10000000000000000000","8.63","63.75","","0.13","0.12","1.08","0.00","0.00","0.13","0.00","","111.60","","0.00","0.13","0.00","","",""
"512163","1","6.0000000000000000","2","1","1","2","1","0","1","2","8","152.50","481.68","24.08","43.00","0.05000000000000000000","0.20000000000000000000","11.63","87.375","2962","0.25","0.17","1.45","0.00","0.13","0.25","0.13","457.60","122.00","1.00","0.13","0.25","0.50","1.00","0.1626198514517218","0.00812964213369345"
"512173","2","7.0000000000000000","4","4","4","3","3","0","0","4","8","194.67","1690.46","","8.40","","0.10000000000000000000","13.75","103.375","7377","0.50","0.29","1.72","0.00","0.50","0.38","0.38","","175.20","1.00","0.00","0.50","0.75","0.50","0.22915277212959198",""
"512190","","22.0000000000000000","1","0","0","1","0","0","0","0","8","84.00","","","","","","17.38","128.875","","0.13","0.06","2.17","0.00","0.00","0.13","0.00","","","","0.00","0.00","0.00","","",""
"512193","0","8.0000000000000000","1","1","1","1","1","0","1","0","8","42.00","354.05","","","0.05000000000000000000","","8.13","61.25","2044","0.13","0.12","1.02","0.00","0.13","0.13","0.13","336.35","","1.00","0.13","0.00","1.00","0.00","0.1732142857142857",""
"512197","1","6.7500000000000000","4","3","3","4","3","0","2","2","9","116.75","431.08","","","0.10000000000000000000","0.12500000000000000000","18.22","135.55555555555554","2718","0.44","0.22","2.02","0.00","0.33","0.44","0.33","387.97","102.16","1.00","0.22","0.22","0.75","0.33","0.1586019131714496",""
"512201","3","4.0000000000000000","4","4","4","3","3","0","2","2","8","178.67","518.44","","17.10","0.10000000000000000000","0.12500000000000000000","18.63","138.125","3023","0.50","0.21","2.33","0.00","0.50","0.38","0.38","466.60","156.34","1.00","0.25","0.25","0.75","0.75","0.17149851141250416",""
"512204","2","2.2500000000000000","4","4","4","4","4","0","1","1","8","193.00","344.11","24.72","26.50","0.10000000000000000000","0.10000000000000000000","21.88","161.875","2060","0.50","0.18","2.74","0.00","0.50","0.50","0.50","309.70","173.70","1.00","0.13","0.13","1.00","0.50","0.16704368932038835","0.012"
"512243","1","3.0000000000000000","3","2","2","3","2","0","1","1","9","300.67","371.10","20.02","","0.20000000000000000000","0.30000000000000000000","27.56","205.88888888888889","2167","0.33","0.11","3.06","0.00","0.22","0.33","0.22","296.88","210.47","1.00","0.11","0.11","0.67","0.50","0.1712505768343332","0.009238578680203046"
"512249","","","0","0","0","0","0","0","3","1","8","","","","","0.15000000000000000000","0.10000000000000000000","9.63","71.625","","0.00","0.00","1.20","0.00","0.00","0.00","0.00","","","","0.38","0.13","","","",""
"512266","2","2.0000000000000000","3","3","3","3","3","0","1","2","8","187.67","214.47","","","0.10000000000000000000","0.10000000000000000000","25.88","192.75","1248","0.38","0.12","3.24","0.00","0.38","0.38","0.38","193.02","168.90","1.00","0.13","0.25","1.00","0.67","0.17185096153846155",""
"512271","3","7.3333333333333333","6","5","5","3","2","0","2","0","9","106.00","661.80","11.38","","0.12500000000000000000","","16.56","122.77777777777777","2432","0.67","0.36","1.84","0.00","0.56","0.33","0.22","579.08","","1.00","0.22","0.00","0.33","0.60","0.2721217105263158","0.004679276315789474"
"512283","2","1.00000000000000000000","5","5","5","5","5","0","2","0","9","160.20","222.29","21.98","","0.12500000000000000000","","24.00","177.44444444444446","1149","0.56","0.21","2.67","0.00","0.56","0.56","0.56","194.50","","1.00","0.22","0.00","1.00","0.40","0.1934638816362054","0.019129677980852917"
"512289","1","4.0000000000000000","2","2","2","1","1","0","1","0","8","203.00","471.85","13.12","","0.05000000000000000000","","13.88","102.5","2846","0.25","0.14","1.74","0.00","0.25","0.13","0.13","448.26","","1.00","0.13","0.00","0.50","0.50","0.16579409697821504","0.004609978917779339"
"512294","4","2.4000000000000000","5","4","4","5","4","0","0","0","8","165.00","499.24","","","","","23.25","172.125","2294","0.63","0.22","2.91","0.00","0.50","0.63","0.50","","","1.00","0.00","0.00","0.80","1.00","0.21762859633827375",""
"512295","2","1.7500000000000000","5","5","5","4","4","0","1","1","8","183.25","431.27","18.60","16.60","0.30000000000000000000","0.10000000000000000000","18.88","139.875","1729","0.63","0.26","2.36","0.00","0.63","0.50","0.50","301.89","164.93","1.00","0.13","0.13","0.80","0.40","0.2494331983805668","0.010757663389242337"
"512301","5","2.6666666666666667","5","4","4","3","2","0","0","2","8","142.33","298.50","","11.20","","0.07500000000000000000","16.25","120.625","1785","0.63","0.31","2.03","0.00","0.50","0.38","0.25","","131.66","1.00","0.00","0.25","0.40","1.25","0.1672268907563025",""
"512302","1","2.0000000000000000","4","3","3","2","1","0","0","2","8","172.00","177.86","","43.20","","0.15000000000000000000","15.38","116","977","0.50","0.26","1.92","0.00","0.38","0.25","0.13","","146.20","1.00","0.00","0.25","0.25","0.33","0.18204708290685775",""
"512303","2","4.0000000000000000","4","3","3","3","2","0","1","3","8","140.33","528.88","","12.08","0.10000000000000000000","0.20000000000000000000","15.63","116.875","1687","0.50","0.26","1.95","0.00","0.38","0.38","0.25","475.99","112.26","1.00","0.13","0.38","0.50","0.67","0.31350326022525193",""
"512305","","4.5000000000000000","2","0","0","2","0","0","0","0","8","204.00","","","","","","20.88","155.75","","0.25","0.10","2.61","0.00","0.00","0.25","0.00","","","","0.00","0.00","0.00","","",""
"512322","0","2.2500000000000000","5","4","4","4","3","0","3","0","8","153.50","635.58","207.39","","0.23333333333333333333","","23.38","173.875","2028","0.63","0.21","2.92","0.00","0.50","0.50","0.38","487.28","","1.00","0.38","0.00","0.60","0.00","0.3134023668639053","0.10226331360946744"
"512329","0","2.1666666666666667","6","6","6","6","6","0","4","1","8","160.17","167.78","54.14","10.60","0.16250000000000000000","0.10000000000000000000","17.75","130.625","903","0.75","0.34","2.22","0.00","0.75","0.75","0.75","140.52","144.15","1.00","0.50","0.13","1.00","0.00","0.1858028792912514","0.059955703211517164"
"512362","2","2.0000000000000000","3","3","3","3","3","0","1","0","9","126.00","287.00","3.67","","0.05000000000000000000","","13.22","99.33333333333333","1499","0.33","0.23","1.47","0.00","0.33","0.33","0.33","272.65","","1.00","0.11","0.00","1.00","0.67","0.1914609739826551","0.002448298865910607"
"512377","3","5.3333333333333333","3","3","3","3","3","1","3","1","9","341.00","107.20","","","0.12500000000000000000","","26.44","493","619","0.33","0.11","2.94","0.11","0.33","0.33","0.33","93.80","","1.00","0.33","0.11","1.00","1.00","0.17318255250403877",""
"512392","2","4.3333333333333333","3","3","3","3","3","0","3","0","9","86.00","323.38","106.41","","0.11666666666666666667","","12.33","92.55555555555556","1770","0.33","0.24","1.37","0.00","0.33","0.33","0.33","285.65","","1.00","0.33","0.00","1.00","0.67","0.1827005649717514","0.06011864406779661"
