user_id,married,gender,has_children,group_age,bags,trips_booked,flights_booked,return_booked,hotels_booked,packages_booked,cancellations,total_sessions,avg_room_price,avg_scaled_room_price,avg_flight_price,avg_flight_discount,avg_scaled_flight_price,f_discount,h_discount,f_discount_per,h_discount_per,avg_clicks,avg_scaled_clicks,avg_distance,avg_scaled_distance_km,avg_session_in_seconds,avg_scaled_session_in_seconds,trips_ratio,trips_per_click,cancellations_ratio,flights_ratio,hotels_ratio,packages_per_session,f_discounted_price,return_ratio,f_discount_ratio,h_discount_ratio,package_per_trip,bags_per_flight,price_per_km,discount_per_km,scaled_bags_per_flight,scaled_price_per_km,scaled_discount_per_km,scaled_trips_per_click,free_hotel_meal,free_checked_bag,no_cancellation_fee,exclusive_discounts,1_night_free_hotel_with_flight,segmentation
541454,False,F,True,55+,6.0,5,5,4,5,5,0,8,169.4,0.3868020304568527,522.99,194.48,0.183730443038198,2,2,0.275,0.075,20.75,0.0,2781.4,0.2609196487583797,153.875,0.3166152263374485,0.63,0.24,0.0,0.63,0.63,0.63,379.17,0.8,0.25,0.25,1.0,1.2,0.1880312073056734,0.0699216222046451,0.2116402116402116,0.053782536412924,0.1725839240237808,0.3870967741935483,0.4375,0.3535072456995979,0.3166152263374485,0.4021806952774828,0.4936448917874236,1 night free hotel with flight
570162,False,F,True,26-40,2.0,4,3,3,4,3,0,8,137.25,0.3052030456852791,285.21,45.81,0.0998097685105121,3,1,0.1833333333333333,0.15,20.63,0.0,1309.67,0.1219588959179177,153.875,0.3166152263374485,0.5,0.19,0.0,0.38,0.5,0.38,232.92,1.0,0.38,0.13,0.75,0.67,0.21777241595211,0.0349782769705345,0.1181657848324514,0.0633122953871965,0.0859159280685379,0.3064516129032258,0.625,0.24335208746905776,0.3166152263374485,0.40259954861988567,0.34055419151789346,Free hotel meal
548113,False,F,False,26-40,2.0,4,4,4,3,3,0,8,88.67,0.1818950930626057,336.81,38.67,0.1180220513236794,3,0,0.0833333333333333,,20.75,0.0,1989.0,0.1861014068548767,153.75,0.316358024691358,0.5,0.19,0.0,0.5,0.38,0.38,308.74,1.0,0.38,0.0,0.75,0.5,0.1693363499245852,0.0194419306184012,0.0881834215167548,0.0477922793585418,0.0473820099852877,0.3064516129032258,0.1875,0.2541239129496286,0.316358024691358,0.31125142589340954,0.26290708503916393,No cancellation fee
548391,True,F,True,55+,1.0,1,1,1,1,1,0,8,253.0,0.598984771573604,363.18,,0.1273280416744606,1,2,0.2,0.1,20.75,0.0,2076.0,0.1943159286186384,153.75,0.316358024691358,0.13,0.05,0.0,0.13,0.13,0.13,290.54,1.0,0.13,0.25,1.0,1.0,0.1749421965317919,,0.1763668430335097,0.0495885199770219,,0.0806451612903225,0.4375,0.32481926639677544,0.316358024691358,0.2912694979031206,0.27904841928340773,Free hotel meal
541734,False,F,False,26-40,3.0,3,3,3,3,3,0,8,130.33,0.287648054145516,583.93,,0.2052370717291536,2,2,0.125,0.2,20.63,0.0,3380.33,0.3174708085481383,153.625,0.3161008230452675,0.38,0.15,0.0,0.38,0.38,0.38,510.94,1.0,0.25,0.25,1.0,1.0,0.1727434895409619,,0.1763668430335097,0.0488840043022641,,0.2419354838709677,0.1875,0.3825664782774032,0.3161008230452675,0.3097617832263174,0.3306149733077679,Free checked bag
560991,True,F,True,41-55,2.0,4,4,4,4,4,0,8,137.25,0.3052030456852791,291.43,,0.1020059010584494,2,1,0.15,0.05,20.38,0.0,1573.0,0.1468227740534416,153.625,0.3161008230452675,0.5,0.2,0.0,0.5,0.5,0.5,247.72,1.0,0.25,0.13,1.0,0.5,0.1852701843610934,,0.0881834215167548,0.0528978419306964,,0.3225806451612903,0.5,0.234815515826972,0.3161008230452675,0.32870731177014173,0.39064244884886684,Free hotel meal
476714,False,F,False,41-55,2.0,4,4,4,4,4,0,9,275.25,0.6554568527918782,355.4,4.74,0.1245822142380681,2,1,0.05,0.1,20.5,0.0,1610.0,0.1503163062978,153.5,0.315843621399177,0.44,0.2,0.0,0.44,0.44,0.44,337.63,1.0,0.22,0.11,1.0,0.5,0.2207453416149068,0.0029440993788819,0.0881834215167548,0.0642648883147969,0.006463375505462,0.3225806451612903,0.3125,0.23666335320709017,0.315843621399177,0.21752801843506514,0.5370298085101295,1 night free hotel with flight
587373,True,F,False,41-55,3.0,5,4,4,5,4,0,8,162.2,0.3685279187817258,237.57,,0.0829968694743752,1,1,0.15,0.1,20.75,0.0,1006.25,0.0933103578510055,153.5,0.3158436213991769,0.63,0.24,0.0,0.5,0.63,0.5,201.93,1.0,0.13,0.13,0.8,0.75,0.2360944099378881,,0.1322751322751322,0.0691830785382187,,0.3870967741935483,0.3125,0.23110145857277026,0.3158436213991769,0.2628045986429944,0.42925978077483906,1 night free hotel with flight
523666,True,M,False,41-55,1.0,4,4,4,4,4,0,8,75.33,0.1480541455160744,550.36,92.83,0.193388485171473,2,1,0.2,0.3,20.63,0.0,3073.5,0.2884996695307336,153.375,0.3155864197530864,0.5,0.19,0.0,0.5,0.5,0.5,440.29,1.0,0.25,0.13,1.0,0.25,0.1790662111599154,0.0302033512282414,0.0440917107583774,0.0509099479619973,0.0740729507534846,0.3064516129032258,0.3125,0.23343577985183492,0.3155864197530864,0.3620421554895318,0.2720791663432487,Exclusive discounts
528322,True,F,False,41-55,1.0,4,4,4,3,3,0,8,256.0,0.6065989847715736,335.62,,0.1176011773882169,1,0,0.1,,20.63,0.0,1797.5,0.1680200169955622,153.375,0.3155864197530864,0.5,0.19,0.0,0.5,0.38,0.38,302.06,1.0,0.13,0.0,0.75,0.25,0.1867148817802503,,0.0440917107583774,0.053360755807499,,0.3064516129032258,0.3125,0.19494225764350967,0.3155864197530864,0.23087449173315283,0.48011208505222813,1 night free hotel with flight
537181,False,F,True,41-55,3.0,5,4,4,5,4,0,8,214.4,0.5010152284263959,710.57,,0.2499320601823257,2,1,0.125,0.05,20.75,0.0,3178.0,0.2983665376262864,153.375,0.3155864197530864,0.63,0.24,0.0,0.5,0.63,0.5,621.75,1.0,0.25,0.13,0.8,0.75,0.223590308370044,,0.1322751322751322,0.0651764803011409,,0.3870967741935483,0.5,0.3404678485256594,0.3155864197530864,0.30798286219996246,0.5005073568022731,1 night free hotel with flight
547663,False,F,False,41-55,0.0,2,2,2,2,2,0,8,149.5,0.3362944162436548,659.32,,0.2318459513162677,0,1,,0.1,20.25,0.0,3286.0,0.3085638749881975,153.375,0.3155864197530864,0.25,0.1,0.0,0.25,0.25,0.25,,1.0,0.0,0.13,1.0,0.0,0.2006451612903225,,0.0,0.0578243338602067,,0.1612903225806451,0.3125,0.5554852608199407,0.3155864197530864,0.9421756661397933,0.2899544861886322,Exclusive discounts
549389,False,F,True,17-25,,2,0,0,2,0,0,8,305.0,0.7309644670050761,,,,2,1,0.3,0.05,20.63,0.0,,,153.25,0.3153292181069959,0.25,0.1,0.0,0.0,0.25,0.0,,,0.25,0.13,0.0,,,,,,,0.1612903225806451,0.75,0.0,0.3153292181069959,0.27386127875258304,0.0,Free hotel meal
550077,True,M,False,41-55,0.0,2,2,1,2,2,0,8,113.5,0.2449238578680203,338.28,,0.1185382174709446,1,1,0.35,0.2,20.75,0.0,2176.0,0.203757907657445,153.25,0.3153292181069958,0.25,0.1,0.0,0.25,0.25,0.25,219.88,0.5,0.13,0.13,1.0,0.0,0.1554595588235294,,0.0,0.0433458402073462,,0.1612903225806451,0.3125,0.3191848270653267,0.3153292181069958,0.351767290528319,0.24744891284264126,Exclusive discounts
506427,True,F,True,41-55,4.0,6,5,5,5,4,0,10,140.0,0.3121827411167512,152.68,,0.0530339981435665,1,2,0.05,0.05,20.6,0.0,881.2,0.081503163062978,153.2,0.3152263374485597,0.6,0.29,0.0,0.5,0.5,0.4,145.05,1.0,0.1,0.2,0.67,0.8,0.1732637312755333,,0.1410934744268077,0.0490507015739776,,0.4677419354838709,0.5,0.22571502215316347,0.3152263374485597,0.16815474324342328,0.3533738762935094,Free hotel meal
510836,False,F,False,26-40,3.0,5,5,5,5,5,0,8,138.2,0.3076142131979695,228.36,,0.0797468756507222,1,0,0.15,,20.5,0.0,1266.4,0.1178736663204607,153.125,0.3150720164609054,0.63,0.24,0.0,0.63,0.63,0.63,194.11,1.0,0.13,0.0,1.0,0.6,0.1803221730890713,,0.1058201058201058,0.0513123866997099,,0.3870967741935483,0.1875,0.23191472690677492,0.3150720164609054,0.2644758046883505,0.44022375482783843,1 night free hotel with flight
522981,False,F,False,26-40,3.0,5,5,4,4,4,0,8,236.5,0.5571065989847716,231.54,,0.0808685002770532,0,3,,0.1,20.5,0.0,1420.4,0.1324143140402228,153.125,0.3150720164609054,0.63,0.24,0.0,0.63,0.5,0.5,,0.8,0.0,0.38,0.8,0.6,0.1630104196001126,,0.1058201058201058,0.0457653075566581,,0.3870967741935483,0.1875,0.22380221020424343,0.3150720164609054,0.9542346924433419,0.5277814883949472,Exclusive discounts
532225,True,F,False,41-55,3.0,3,3,3,3,3,0,8,188.67,0.4357021996615905,362.99,,0.1272598077450215,0,2,,0.075,20.63,0.0,2293.67,0.214867969659774,153.125,0.3150720164609054,0.38,0.15,0.0,0.38,0.38,0.38,,1.0,0.0,0.25,1.0,1.0,0.1582572907174964,,0.1763668430335097,0.0442422970709893,,0.2419354838709677,0.3125,0.33588932921527487,0.3150720164609054,0.9557577029290107,0.4068990487472346,Exclusive discounts
480690,False,F,False,41-55,2.0,6,6,6,5,5,0,10,201.6,0.4685279187817258,263.58,9.93,0.0921758035427526,2,1,0.075,0.05,20.6,0.1,1529.83,0.1427469864350234,153.1,0.3150205761316872,0.6,0.29,0.0,0.6,0.5,0.5,243.81,1.0,0.2,0.1,0.83,0.33,0.1722936535432041,0.0064909172914637,0.0582010582010582,0.0487398666282528,0.0152603466724226,0.4677419354838709,0.3125,0.20253462327682079,0.17748819006674424,0.2425475274433684,0.4840082224413785,1 night free hotel with flight
525996,False,M,False,41-55,2.0,6,4,4,6,4,0,9,198.33,0.4602368866328257,291.81,,0.1021391336879144,4,1,0.0875,0.05,20.56,0.0,1803.25,0.1685629307902936,153.0,0.3148148148148148,0.67,0.29,0.0,0.44,0.67,0.44,266.28,1.0,0.44,0.11,0.67,0.5,0.1618244835713295,,0.0881834215167548,0.0453853067084222,,0.4677419354838709,0.3125,0.24587611349701785,0.3148148148148148,0.33247802652529024,0.4500047001070581,1 night free hotel with flight
582333,True,F,False,41-55,2.0,4,3,3,3,2,0,8,151.0,0.3401015228426395,326.73,,0.1144635930810795,1,2,0.1,0.125,20.5,0.0,1676.0,0.1565480124634123,153.0,0.3148148148148149,0.5,0.2,0.0,0.38,0.38,0.25,294.06,1.0,0.13,0.25,0.5,0.67,0.1949463007159904,,0.1181657848324514,0.0559982894533707,,0.3225806451612903,0.3125,0.26447204132085544,0.3148148148148149,0.23065987084688142,0.29159111905313556,No cancellation fee
204943,False,M,False,41-55,10.0,10,10,10,9,9,1,11,174.22,0.3990411731528482,452.61,26.76,0.15889129276238,3,1,0.15,,22.7,0.0,1918.6,0.1794542536115569,152.9090909090909,0.3146277590722035,0.91,0.44,0.09,0.91,0.82,0.82,384.72,1.0,0.27,0.09,0.9,1.0,0.2359063900760971,0.0139476701761701,0.1763668430335097,0.0691228327026663,0.0337549076402178,0.7096774193548387,0.3125,0.31631775233015436,0.16827506742384124,0.335312029096886,0.5720260151298501,1 night free hotel with flight
499252,True,F,False,26-40,2.0,2,2,2,1,1,0,9,130.0,0.2868020304568527,206.44,10.81,0.0720073833817441,1,2,0.05,0.175,20.56,0.0,1125.0,0.1045227079595883,152.88888888888889,0.314586191129401,0.22,0.1,0.0,0.22,0.11,0.11,196.12,1.0,0.11,0.22,0.5,1.0,0.1835022222222222,0.0096088888888888,0.1763668430335097,0.0523313466930826,0.0229936746633104,0.1612903225806451,0.1875,0.26416535797254487,0.314586191129401,0.17338295547390215,0.1776181954368803,No cancellation fee
543306,False,F,True,26-40,2.0,3,2,2,2,1,0,8,209.5,0.4885786802030456,350.34,,0.1227963676020597,0,1,,0.2,20.38,0.0,2231.0,0.2089509961287885,152.875,0.3145576131687242,0.38,0.15,0.0,0.25,0.25,0.13,,1.0,0.0,0.13,0.33,1.0,0.1570327207530255,,0.1763668430335097,0.0438499170319912,,0.2419354838709677,0.625,0.3327773780868529,0.3145576131687242,0.9561500829680089,0.25202227763909274,Exclusive discounts
557525,False,M,True,41-55,2.0,3,3,2,3,3,0,8,208.33,0.4856175972927241,269.32,,0.0942028218259164,0,1,,0.1,20.38,0.0,2024.33,0.1894375727819217,152.875,0.3145576131687242,0.38,0.15,0.0,0.38,0.38,0.38,,0.67,0.0,0.13,1.0,0.67,0.1330415495497275,,0.1181657848324514,0.0361626006960652,,0.2419354838709677,0.5,0.2466101168786269,0.3145576131687242,0.9638373993039347,0.4295750073866439,Exclusive discounts
527995,True,F,True,41-55,2.0,3,2,2,2,1,0,8,138.0,0.3071065989847715,477.75,,0.1677619388788694,1,3,0.15,0.1,20.63,0.0,2627.0,0.2463412331224624,152.75,0.3143004115226337,0.38,0.15,0.0,0.25,0.25,0.13,406.09,1.0,0.13,0.38,0.33,1.0,0.1818614389036924,,0.1763668430335097,0.0518056024390249,,0.2419354838709677,0.5,0.3515480425239928,0.3143004115226337,0.2644299637322743,0.1998095539958495,Free hotel meal
532622,True,F,False,41-55,1.0,3,3,3,3,3,0,8,86.5,0.1763959390862944,244.14,7.36,0.0853135878458901,2,0,0.075,,20.5,0.0,1426.67,0.1330060113933213,152.75,0.3143004115226337,0.38,0.15,0.0,0.38,0.38,0.38,225.83,1.0,0.25,0.0,1.0,0.33,0.1711257683977373,0.0051588664512466,0.0582010582010582,0.0483656496931497,0.0119565365747155,0.2419354838709677,0.3125,0.19781871828974973,0.3143004115226337,0.261310660300938,0.25890240797024633,No cancellation fee
538331,False,F,True,26-40,3.0,5,4,4,4,3,0,8,232.75,0.5475888324873096,457.6,,0.16065296341132,0,1,,0.05,20.63,0.0,2315.0,0.216882258521386,152.75,0.3143004115226336,0.63,0.24,0.0,0.5,0.5,0.38,,1.0,0.0,0.13,0.6,0.75,0.1976673866090712,,0.1322751322751322,0.0568701871969232,,0.3870967741935483,0.625,0.3061263715230121,0.3143004115226336,0.9431298128030768,0.4561619847654752,Exclusive discounts
433080,True,F,False,41-55,5.0,5,5,5,5,5,0,9,92.5,0.1916243654822335,357.26,,0.1252393775653898,0,3,,0.1166666666666666,20.44,0.0,1798.2,0.1680861108488339,152.66666666666666,0.3141289437585733,0.56,0.24,0.0,0.56,0.56,0.56,,1.0,0.0,0.33,1.0,1.0,0.1986764542320097,,0.1763668430335097,0.0571935153894544,,0.3870967741935483,0.3125,0.30949211574411434,0.3141289437585733,0.9428064846105456,0.3275815084372907,Exclusive discounts
509763,True,F,False,41-55,3.0,6,6,5,5,5,0,8,159.2,0.3609137055837563,628.7,95.71,0.2210373439590031,1,2,0.15,0.125,20.38,0.0,3887.67,0.3653731155383501,152.625,0.3140432098765431,0.75,0.29,0.0,0.75,0.63,0.63,534.4,0.83,0.13,0.25,0.83,0.5,0.1617164008262018,0.0246188591109842,0.0881834215167548,0.0453506745412298,0.0602220519059961,0.4677419354838709,0.3125,0.2990431614835215,0.3140432098765431,0.2650286516852585,0.47683921243723915,1 night free hotel with flight
584530,True,F,True,41-55,4.0,4,4,4,4,4,0,8,128.25,0.2823604060913705,799.12,108.7,0.2811852586477682,3,2,0.15,0.075,20.5,0.0,2858.5,0.2681994145972995,152.625,0.3140432098765432,0.5,0.2,0.0,0.5,0.5,0.5,679.25,1.0,0.38,0.25,1.0,1.0,0.2795592093755466,0.0380269372048277,0.1763668430335097,0.0831101878036859,0.0934773470192542,0.3225806451612903,0.5,0.36165259767791746,0.3140432098765432,0.3738786515080372,0.3757395414987425,Free hotel meal
584875,True,F,False,26-40,2.0,3,3,3,3,3,0,8,198.5,0.4606598984771573,744.38,,0.2618665273753348,1,0,0.1,,20.63,0.0,3611.0,0.3392503068643187,152.625,0.3140432098765432,0.38,0.15,0.0,0.38,0.38,0.38,669.94,1.0,0.13,0.0,1.0,0.67,0.2061423428413181,,0.1181657848324514,0.0595857557257933,,0.2419354838709677,0.1875,0.3422451725263572,0.3140432098765432,0.23036730960133456,0.41839068037101373,1 night free hotel with flight
605878,True,F,False,41-55,1.0,2,2,2,2,2,0,8,109.0,0.2335025380710659,335.5,,0.1175570606234934,1,2,0.2,0.1,20.5,0.0,1955.0,0.1828911339816825,152.625,0.3140432098765432,0.25,0.1,0.0,0.25,0.25,0.25,268.4,1.0,0.13,0.25,1.0,0.5,0.1716112531969309,,0.0881834215167548,0.0485212100530862,,0.1612903225806451,0.3125,0.2526542061519069,0.3140432098765432,0.29137848877502476,0.24161050167111214,No cancellation fee
521859,False,M,False,26-40,2.0,5,5,4,5,5,0,8,88.8,0.182233502538071,312.65,,0.1094949865708568,0,0,,,20.5,0.0,1868.8,0.1747521480502313,152.5,0.3137860082304526,0.63,0.24,0.0,0.63,0.63,0.63,,0.8,0.0,0.0,1.0,0.4,0.1672998715753424,,0.0705467372134038,0.0471397454264034,,0.3870967741935483,0.1875,0.21445185838306424,0.3137860082304526,0.9528602545735966,0.3388319739915121,Exclusive discounts
531557,True,F,False,41-55,5.0,6,6,5,6,6,0,8,201.67,0.4686971235194585,375.84,65.55,0.13179559938213,3,1,0.15,0.1,20.63,0.0,1816.5,0.1698139930129355,152.5,0.3137860082304527,0.75,0.29,0.0,0.75,0.75,0.75,319.46,0.83,0.38,0.13,1.0,0.83,0.2069033856317093,0.0360858794384805,0.146384479717813,0.0598296111268213,0.0886630516071926,0.4677419354838709,0.3125,0.27427245885436397,0.3137860082304527,0.3770166019462019,0.5928936183157936,1 night free hotel with flight
546679,True,F,False,26-40,3.0,4,3,3,3,2,0,8,147.67,0.3316412859560067,299.46,,0.1048390796889944,1,3,0.1,0.05,20.63,0.0,1715.33,0.1602618575520095,152.5,0.3137860082304526,0.5,0.19,0.0,0.38,0.38,0.25,269.51,1.0,0.13,0.38,0.5,1.0,0.1745786525041828,,0.1763668430335097,0.0494720322108106,,0.3064516129032258,0.1875,0.30461342361053645,0.3137860082304526,0.2311901982399582,0.28794152442640447,No cancellation fee
508693,True,F,False,41-55,2.0,4,3,3,4,3,0,9,164.5,0.3743654822335025,537.59,,0.1888821047108469,1,3,0.15,0.1333333333333333,15.0,0.0,1580.33,0.1475151858496207,152.44444444444446,0.3136716963877458,0.44,0.27,0.0,0.33,0.44,0.33,456.95,1.0,0.11,0.33,0.75,0.67,0.340175786069998,,0.1181657848324514,0.1025331161927391,,0.4354838709677419,0.3125,0.2592842628160956,0.3136716963877458,0.2455655604931108,0.3514834407721875,1 night free hotel with flight
562334,False,F,False,41-55,2.0,4,3,3,4,3,0,9,92.0,0.1903553299492385,444.59,,0.1560615846506599,0,0,,,20.44,0.0,2039.33,0.1908538696377427,152.44444444444446,0.3136716963877457,0.44,0.2,0.0,0.33,0.44,0.33,,1.0,0.0,0.0,0.75,0.67,0.2180078751354611,,0.1181657848324514,0.0633877418592041,,0.3225806451612903,0.3125,0.28252978428885495,0.3136716963877457,0.9366122581407959,0.25063371457816425,Exclusive discounts
594042,True,F,False,26-40,2.0,6,6,6,6,6,0,9,162.0,0.3680203045685279,254.89,,0.0891082178356432,1,1,0.15,0.05,20.44,0.0,1366.0,0.127277877443112,152.44444444444446,0.3136716963877458,0.67,0.29,0.0,0.67,0.67,0.67,216.66,1.0,0.11,0.11,1.0,0.33,0.1865959004392386,,0.0582010582010582,0.053322631482568,,0.4677419354838709,0.1875,0.19493714522769612,0.3136716963877458,0.24997427244866394,0.49656178272286894,1 night free hotel with flight
517715,True,M,False,55+,2.0,2,2,2,2,2,0,8,176.0,0.4035532994923857,225.18,,0.0786231334196845,0,1,,0.05,20.38,0.0,1194.5,0.1110848833915588,152.375,0.3135288065843621,0.25,0.1,0.0,0.25,0.25,0.25,,1.0,0.0,0.13,1.0,1.0,0.1885140226035998,,0.1763668430335097,0.0539372414040031,,0.1612903225806451,0.4375,0.26958184102203375,0.3135288065843621,0.9460627585959969,0.31762922547066796,Exclusive discounts
450193,False,F,False,26-40,1.0,3,2,2,3,2,0,9,250.67,0.593062605752961,562.24,61.68,0.1975813424907972,1,2,0.1,0.075,20.44,0.0,2887.5,0.2709375885185534,152.33333333333334,0.3134430727023319,0.33,0.15,0.0,0.22,0.33,0.22,506.02,1.0,0.11,0.22,0.67,0.5,0.1947151515151515,0.0213610389610389,0.0881834215167548,0.0559242239976833,0.0521418654874747,0.2419354838709677,0.1875,0.28801740656859737,0.3134430727023319,0.21817241876831545,0.36121153534411304,1 night free hotel with flight
549202,False,F,False,55+,1.0,5,3,3,5,3,0,8,195.2,0.4522842639593908,359.13,,0.1258998349444775,0,1,,0.1,20.63,0.0,2108.67,0.1974003084379819,152.25,0.3132716049382716,0.63,0.24,0.0,0.38,0.63,0.38,,1.0,0.0,0.13,0.6,0.33,0.1703111439912361,,0.0582010582010582,0.048104625524939,,0.3870967741935483,0.4375,0.22564527090578237,0.3132716049382716,0.951895374475061,0.4145696808795459,Exclusive discounts
641310,False,F,True,41-55,1.0,1,1,1,1,1,0,8,286.0,0.682741116751269,102.78,,0.0354239974024048,2,0,0.25,,20.38,0.0,549.0,0.0501369086960626,152.25,0.3132716049382716,0.13,0.05,0.0,0.13,0.13,0.13,77.09,1.0,0.25,0.0,1.0,1.0,0.1872131147540983,,0.1763668430335097,0.053520400972235,,0.0806451612903225,0.5,0.2067877612283079,0.3132716049382716,0.38964020057578647,0.29792003151460794,Free hotel meal
516375,True,F,False,26-40,2.0,5,5,5,5,5,0,9,181.4,0.4172588832487309,357.62,50.55,0.1253664338477936,4,3,0.1625,0.1,20.44,0.0,1932.2,0.1807383627608346,152.22222222222223,0.3132144490169181,0.56,0.24,0.0,0.56,0.56,0.56,299.51,1.0,0.44,0.33,1.0,0.4,0.1850843597971224,0.0261618880033122,0.0705467372134038,0.0528382995184429,0.0640491388921776,0.3870967741935483,0.1875,0.2336195010713878,0.3132144490169181,0.4076086484793702,0.48338905099235474,1 night free hotel with flight
525722,False,F,False,41-55,1.0,5,5,5,4,4,0,9,219.75,0.5145939086294417,302.85,28.94,0.1060348204800609,3,2,0.1166666666666666,0.075,20.44,0.0,1561.6,0.1457463884430176,152.22222222222223,0.3132144490169182,0.56,0.24,0.0,0.56,0.44,0.44,267.52,1.0,0.33,0.22,0.8,0.2,0.1939357069672131,0.0185322745901639,0.0352733686067019,0.0556744722554469,0.0451258417664828,0.3870967741935483,0.3125,0.17258971551222754,0.3132144490169182,0.331279188141788,0.47583749305509154,1 night free hotel with flight
528816,True,F,True,41-55,4.0,5,5,5,5,5,0,8,113.0,0.2436548223350253,328.14,,0.1149605243189253,1,1,0.05,0.05,20.5,0.0,1688.0,0.1576810499480691,152.125,0.313014403292181,0.63,0.24,0.0,0.63,0.63,0.63,311.73,1.0,0.13,0.13,1.0,0.8,0.1943957345971563,,0.1410934744268077,0.0558218755599657,,0.3870967741935483,0.5,0.28125190780995024,0.313014403292181,0.18308626437349232,0.3917939995342782,Free hotel meal
590404,True,F,True,41-55,2.0,4,4,4,4,4,0,8,95.75,0.1998730964467005,499.31,13.5,0.1753729631289727,3,0,0.1,,20.38,0.0,2169.25,0.2031205740723255,152.125,0.313014403292181,0.5,0.2,0.0,0.5,0.5,0.5,449.38,1.0,0.38,0.0,1.0,0.5,0.2301763282240405,0.0062233490837847,0.0881834215167548,0.0672867906975504,0.0145967124328981,0.3225806451612903,0.5,0.2616457111445987,0.313014403292181,0.3284812424192021,0.31612742402922,Free hotel meal
584288,False,F,False,26-40,4.0,5,5,4,5,5,0,9,171.6,0.3923857868020304,360.62,46.73,0.1264259420693939,2,2,0.125,0.075,20.56,0.0,2266.2,0.2122745727504484,152.11111111111111,0.3129858253315044,0.56,0.24,0.0,0.56,0.56,0.56,315.54,0.8,0.22,0.22,1.0,0.8,0.1591298208454681,0.0206204218515576,0.1410934744268077,0.0445218755479844,0.0503049549049627,0.3870967741935483,0.1875,0.28829136216449747,0.3129858253315044,0.2972928611907031,0.468760109874056,1 night free hotel with flight
529214,True,F,False,55+,2.0,2,2,2,2,2,0,8,115.5,0.25,609.97,,0.2144268879328295,1,1,0.1,0.05,20.38,0.0,3540.0,0.3325465017467661,152.0,0.3127572016460905,0.25,0.1,0.0,0.25,0.25,0.25,548.97,1.0,0.13,0.13,1.0,1.0,0.1723079096045197,,0.1763668430335097,0.0487444345941978,,0.1612903225806451,0.4375,0.38852870292175207,0.3127572016460905,0.23124917266980638,0.25,Free hotel meal
591582,True,M,False,26-40,2.0,5,5,5,5,5,1,8,82.6,0.166497461928934,630.06,75.57,0.2215190990297841,2,2,0.1,0.2,19.0,0.0,3035.4,0.2849022755169483,152.0,0.3127572016460905,0.63,0.26,0.13,0.63,0.63,0.63,567.05,1.0,0.25,0.25,1.0,0.4,0.2075706661395532,0.0248962245503063,0.0705467372134038,0.0600434229622305,0.0609099856631177,0.4193548387096774,0.1875,0.2718885697436818,0.2016393716861659,0.28642830517907797,0.3238725073469936,1 night free hotel with flight
675201,False,M,True,41-55,3.0,6,5,5,6,5,0,8,141.17,0.3151438240270727,531.35,84.13,0.1866795605264365,1,2,0.15,0.075,20.5,0.0,3126.6,0.2935133604003399,152.0,0.3127572016460905,0.75,0.29,0.0,0.63,0.75,0.63,451.65,1.0,0.13,0.25,0.83,0.6,0.1699449881660589,0.0269078231945244,0.1058201058201058,0.0479873008794464,0.0658992396109759,0.4677419354838709,0.5,0.3143393050685144,0.3127572016460905,0.2647844343199749,0.4455789594864818,Free hotel meal
