"home_airport_lat","home_airport_lon","destination_airport_lat","destination_airport_lon","home_city","destination","haversine_distance"
"33.535","-112.383","30.194","-97.67","phoenix","austin","1413.3668406824381"
"33.535","-112.383","30.494","-81.688","phoenix","jacksonville","2864.986340387655"
"33.535","-112.383","31.849","-106.38","phoenix","el paso","587.1206625037914"
"33.535","-112.383","32.166","-110.883","phoenix","tucson","206.15349679757117"
"33.535","-112.383","32.699","-117.215","phoenix","san diego","457.39843857868135"
"33.535","-112.383","32.82","-97.362","phoenix","fort worth","1394.4880288934041"
"33.535","-112.383","32.847","-96.852","phoenix","dallas","1441.5205351329578"
"33.535","-112.383","33.942","-118.408","phoenix","los angeles","560.2572442158458"
"33.535","-112.383","35.042","-89.977","phoenix","memphis","2083.447173011264"
"33.535","-112.383","35.214","-80.943","phoenix","charlotte","2919.9874785701068"
"33.535","-112.383","36.08","-115.152","phoenix","las vegas","382.0252117141054"
"33.535","-112.383","36.124","-86.678","phoenix","nashville","2399.7940812132388"
"33.535","-112.383","37.619","-122.375","phoenix","san francisco","1031.446574255663"
"33.535","-112.383","38.852","-77.037","phoenix","washington","3328.957327034956"
"33.535","-112.383","39.175","-76.668","phoenix","baltimore","3369.119668428365"
"33.535","-112.383","39.717","-86.294","phoenix","indianapolis","2513.8583759389735"
"33.535","-112.383","39.858","-104.667","phoenix","denver","1002.8632054098166"
"33.535","-112.383","39.872","-75.241","phoenix","philadelphia","3513.8728254019"
"33.535","-112.383","39.998","-82.892","phoenix","columbus","2826.2573884841877"
"33.535","-112.383","40.64","-73.779","phoenix","new york","3664.18476954989"
"33.535","-112.383","41.786","-87.752","phoenix","chicago","2460.3674436785504"
"33.535","-112.383","42.364","-71.005","phoenix","boston","3958.767897448943"
"33.535","-112.383","42.409","-83.01","phoenix","detroit","2895.7248818548646"
"33.535","-112.383","42.947","-87.896","phoenix","milwaukee","2499.2352375455102"
"33.535","-112.383","43.173","-79.935","phoenix","hamilton","3192.667614149675"
"33.535","-112.383","43.862","-79.37","phoenix","toronto","3268.167194488783"
"33.535","-112.383","45.517","-73.417","phoenix","montreal","3849.4587090451446"
"33.535","-112.383","45.589","-122.597","phoenix","portland","1640.9057876436098"
"33.535","-112.383","46.788","-71.398","phoenix","quebec","4074.500293094072"
"33.535","-112.383","47.53","-122.302","phoenix","seattle","1807.3872774086362"
"33.535","-112.383","49.195","-123.182","phoenix","vancouver","2008.4098556596136"
"33.535","-112.383","50.056","-97.032","phoenix","winnipeg","2323.539468227571"
"33.535","-112.383","51.114","-114.02","phoenix","calgary","1960.488948166401"
"33.535","-112.383","53.667","-113.467","phoenix","edmonton","2240.7306725139024"
"33.563","-86.753","25.069","121.552","birmingham","taipei","19323.568943081937"
"33.563","-86.753","29.529","-98.279","birmingham","san antonio","1158.311152878712"
"33.563","-86.753","29.607","-95.159","birmingham","houston","894.4840177476957"
"33.563","-86.753","30.194","-97.67","birmingham","austin","1078.649026555344"
"33.563","-86.753","32.699","-117.215","birmingham","san diego","2824.0874541778503"
"33.563","-86.753","33.942","-118.408","birmingham","los angeles","2933.2929829414556"
"33.563","-86.753","35.393","-97.601","birmingham","oklahoma city","1025.5094778260975"
"33.563","-86.753","36.124","-86.678","birmingham","nashville","284.84236917435777"
"33.563","-86.753","37.362","-121.929","birmingham","san jose","3286.487284003258"
"33.563","-86.753","37.619","-122.375","birmingham","san francisco","3331.221035809966"
"33.563","-86.753","38.228","-85.664","birmingham","louisville","528.424200504553"
"33.563","-86.753","39.872","-75.241","birmingham","philadelphia","1276.646507884337"
"33.563","-86.753","39.998","-82.892","birmingham","columbus","799.9559109325122"
"33.563","-86.753","40.64","-73.779","birmingham","new york","1436.751018608673"
"33.563","-86.753","41.786","-87.752","birmingham","chicago","918.9887711650914"
"33.563","-86.753","42.364","-71.005","birmingham","boston","1756.8957545197745"
"33.563","-86.753","42.947","-87.896","birmingham","milwaukee","1048.767778606083"
"33.563","-86.753","43.173","-79.935","birmingham","hamilton","1241.3059110093923"
"33.563","-86.753","43.862","-79.37","birmingham","toronto","1333.908557926438"
"33.563","-86.753","45.323","-75.669","birmingham","ottawa","1662.680005168915"
"33.563","-86.753","45.445","9.277","birmingham","milan","8995.199084724694"
"33.563","-86.753","45.517","-73.417","birmingham","montreal","1814.8002848041717"
"33.563","-86.753","51.114","-114.02","birmingham","calgary","3192.3559769103113"
"33.64","-84.427","1.641","103.669","atlanta","johor bahru","17772.250903811528"
"33.64","-84.427","13.912","100.607","atlanta","bangkok","17268.88711017867"
"33.64","-84.427","28.566","77.103","atlanta","delhi","14963.826259878673"
"33.64","-84.427","29.529","-98.279","atlanta","san antonio","1361.3454495266665"
"33.64","-84.427","29.607","-95.159","atlanta","houston","1090.0004072477632"
"33.64","-84.427","30.194","-97.67","atlanta","austin","1284.4163446845612"
"33.64","-84.427","31.849","-106.38","atlanta","el paso","2041.9711658533745"
"33.64","-84.427","32.166","-110.883","atlanta","tucson","2454.5678370830324"
"33.64","-84.427","32.699","-117.215","atlanta","san diego","3037.0600215509508"
"33.64","-84.427","32.82","-97.362","atlanta","fort worth","1200.8875676876455"
"33.64","-84.427","32.847","-96.852","atlanta","dallas","1153.5842367110365"
"33.64","-84.427","33.535","-112.383","atlanta","phoenix","2587.9746652777903"
"33.64","-84.427","33.942","-118.408","atlanta","los angeles","3145.8750359773235"
"33.64","-84.427","35.042","-89.977","atlanta","memphis","536.904692088101"
"33.64","-84.427","35.214","-80.943","atlanta","charlotte","366.94646832319575"
"33.64","-84.427","35.393","-97.601","atlanta","oklahoma city","1235.024295919451"
"33.64","-84.427","37.362","-121.929","atlanta","san jose","3496.2226666735896"
"33.64","-84.427","38.228","-85.664","atlanta","louisville","522.8340921716274"
"33.64","-84.427","38.852","-77.037","atlanta","washington","896.5771348745935"
"33.64","-84.427","39.717","-86.294","atlanta","indianapolis","697.4551553179847"
"33.64","-84.427","39.858","-104.667","atlanta","denver","1997.1509768071237"
"33.64","-84.427","39.872","-75.241","atlanta","philadelphia","1096.9441574870175"
"33.64","-84.427","39.998","-82.892","atlanta","columbus","721.0857149399798"
"33.64","-84.427","40.64","-73.779","atlanta","new york","1255.9535539340193"
"33.64","-84.427","41.786","-87.752","atlanta","chicago","956.6254490604587"
"33.64","-84.427","42.409","-83.01","atlanta","detroit","983.8093280713584"
"33.64","-84.427","42.947","-87.896","atlanta","milwaukee","1083.5272164671694"
"33.64","-84.427","43.862","-79.37","atlanta","toronto","1229.2178039528535"
"33.64","-84.427","45.323","-75.669","atlanta","ottawa","1531.273104277264"
"33.64","-84.427","45.517","-73.417","atlanta","montreal","1668.1735889622987"
"33.64","-84.427","48.354","11.786","atlanta","munich","9055.664008993339"
"33.64","-84.427","49.195","-123.182","atlanta","vancouver","3982.7763821111125"
"33.64","-84.427","50.056","-97.032","atlanta","winnipeg","2166.401049267348"
"33.64","-84.427","51.114","-114.02","atlanta","calgary","3358.540283439001"
"33.664","-101.823","1.417","103.867","lubbock","singapore","19370.605625137854"
"33.664","-101.823","29.529","-98.279","lubbock","san antonio","564.7679373903815"
"33.664","-101.823","29.607","-95.159","lubbock","houston","764.0969142963078"
"33.664","-101.823","30.494","-81.688","lubbock","jacksonville","1896.464263074688"
"33.664","-101.823","31.849","-106.38","lubbock","el paso","467.532566056787"
"33.664","-101.823","32.699","-117.215","lubbock","san diego","1428.509449133717"
"33.664","-101.823","32.82","-97.362","lubbock","fort worth","423.38095336758676"
"33.664","-101.823","32.847","-96.852","lubbock","dallas","468.931309424182"
"33.664","-101.823","33.535","-112.383","lubbock","phoenix","977.3951395668965"
"33.664","-101.823","33.942","-118.408","lubbock","los angeles","1535.193114397798"
"33.664","-101.823","35.042","-89.977","lubbock","memphis","1106.9597865696926"
"33.664","-101.823","35.214","-80.943","lubbock","charlotte","1940.038965004493"
"33.664","-101.823","35.393","-97.601","lubbock","oklahoma city","435.46493719805204"
"33.664","-101.823","36.08","-115.152","lubbock","las vegas","1262.4628574074482"
"33.664","-101.823","36.776","-119.718","lubbock","fresno","1691.8799674223972"
"33.664","-101.823","37.362","-121.929","lubbock","san jose","1905.6270394621947"
"33.664","-101.823","37.619","-122.375","lubbock","san francisco","1952.1887198601812"
"33.664","-101.823","39.175","-76.668","lubbock","baltimore","2407.2992124994894"
"33.664","-101.823","39.717","-86.294","lubbock","indianapolis","1586.9410758933925"
"33.664","-101.823","39.872","-75.241","lubbock","philadelphia","2555.074284615833"
"33.664","-101.823","39.998","-82.892","lubbock","columbus","1888.2520375274094"
"33.664","-101.823","40.64","-73.779","lubbock","new york","2708.8006957716575"
"33.664","-101.823","41.786","-87.752","lubbock","chicago","1584.7209407731038"
"33.664","-101.823","42.364","-71.005","lubbock","boston","3011.679903258237"
"33.664","-101.823","42.409","-83.01","lubbock","detroit","1994.1966517246115"
"33.664","-101.823","42.947","-87.896","lubbock","milwaukee","1651.2527233889723"
"33.664","-101.823","43.862","-79.37","lubbock","toronto","2367.195886877814"
"33.664","-101.823","45.517","-73.417","lubbock","montreal","2940.735439321862"
"33.664","-101.823","49.195","-123.182","lubbock","vancouver","2624.7841833219045"
"33.664","-101.823","50.056","-97.032","lubbock","winnipeg","1875.7829734027082"
"33.664","-101.823","51.114","-114.02","lubbock","calgary","2244.72566269427"
"33.676","-117.868","22.149","113.591","santa ana","macau","21456.022497473114"
"33.676","-117.868","29.529","-98.279","santa ana","san antonio","1870.367779417186"
"33.676","-117.868","29.607","-95.159","santa ana","houston","2149.496808921297"
"33.676","-117.868","30.194","-97.67","santa ana","austin","1908.6707371556581"
"33.676","-117.868","31.849","-106.38","santa ana","el paso","1082.2610216142482"
"33.676","-117.868","32.699","-117.215","santa ana","san diego","124.30668531453887"
"33.676","-117.868","32.82","-97.362","santa ana","fort worth","1899.877168717908"
"33.676","-117.868","32.847","-96.852","santa ana","dallas","1946.8669743668675"
"33.676","-117.868","33.535","-112.383","santa ana","phoenix","507.7882282539285"
"33.676","-117.868","33.942","-118.408","santa ana","los angeles","58.065314525297225"
"33.676","-117.868","35.042","-89.977","santa ana","memphis","2585.3167797386222"
"33.676","-117.868","38.852","-77.037","santa ana","washington","3821.816225743561"
"33.676","-117.868","39.175","-76.668","santa ana","baltimore","3861.0993713567814"
"33.676","-117.868","39.858","-104.667","santa ana","denver","1401.6536943215172"
"33.676","-117.868","39.998","-82.892","santa ana","columbus","3311.9095035414916"
"33.676","-117.868","40.64","-73.779","santa ana","new york","4152.542044745053"
"33.676","-117.868","41.786","-87.752","santa ana","chicago","2929.0041376797258"
"33.676","-117.868","42.409","-83.01","santa ana","detroit","3368.522171168664"
"33.676","-117.868","43.036","-81.154","santa ana","london","3553.112542000689"
"33.676","-117.868","43.862","-79.37","santa ana","toronto","3738.061846634699"
"33.676","-117.868","45.445","9.277","santa ana","milan","11837.720868176315"
"33.676","-117.868","45.517","-73.417","santa ana","montreal","4318.784500911518"
"33.676","-117.868","46.161","-60.048","santa ana","sydney","5527.447733970475"
"33.676","-117.868","47.53","-122.302","santa ana","seattle","1594.1310436048404"
"33.676","-117.868","49.195","-123.182","santa ana","vancouver","1794.2520718639873"
"33.676","-117.868","50.056","-97.032","santa ana","winnipeg","2652.243541264194"
"33.676","-117.868","51.114","-114.02","santa ana","calgary","1971.3546847491484"
"33.676","-117.868","53.667","-113.467","santa ana","edmonton","2259.7966681958487"
"33.818","-118.151","18.567","-68.363","long beach","punta cana","4902.082287866812"
"33.818","-118.151","22.149","113.591","long beach","macau","21447.70381806885"
"33.818","-118.151","22.639","113.812","long beach","shenzhen","21464.858607623675"
"33.818","-118.151","29.529","-98.279","long beach","san antonio","1896.7154174182815"
"33.818","-118.151","29.607","-95.159","long beach","houston","2175.006152558628"
"33.818","-118.151","30.194","-97.67","long beach","austin","1934.4763289133543"
"33.818","-118.151","30.494","-81.688","long beach","jacksonville","3388.6828864338045"
"33.818","-118.151","31.849","-106.38","long beach","el paso","1109.2303475288886"
"33.818","-118.151","32.166","-110.883","long beach","tucson","696.0937329098895"
"33.818","-118.151","32.699","-117.215","long beach","san diego","151.51720748935435"
"33.818","-118.151","32.82","-97.362","long beach","fort worth","1923.6997039051566"
"33.818","-118.151","32.847","-96.852","long beach","dallas","1970.570375771498"
"33.818","-118.151","33.535","-112.383","long beach","phoenix","533.7785490885719"
"33.818","-118.151","33.942","-118.408","long beach","los angeles","27.45484137738463"
"33.818","-118.151","35.214","-80.943","long beach","charlotte","3440.793500631399"
"33.818","-118.151","36.901","30.792","long beach","antalya","13763.685940746054"
"33.818","-118.151","37.362","-121.929","long beach","san jose","526.3947441293941"
"33.818","-118.151","37.558","126.791","long beach","seoul","22631.664913033266"
"33.818","-118.151","38.852","-77.037","long beach","washington","3839.1506767163255"
"33.818","-118.151","39.175","-76.668","long beach","baltimore","3878.2313695555913"
"33.818","-118.151","39.717","-86.294","long beach","indianapolis","3015.169731419988"
"33.818","-118.151","39.872","-75.241","long beach","philadelphia","4020.7916492787153"
"33.818","-118.151","39.998","-82.892","long beach","columbus","3328.9338462349006"
"33.818","-118.151","40.64","-73.779","long beach","new york","4168.696742611619"
"33.818","-118.151","41.786","-87.752","long beach","chicago","2944.71081064201"
"33.818","-118.151","42.364","-71.005","long beach","boston","4457.820021851708"
"33.818","-118.151","42.409","-83.01","long beach","detroit","3383.9615064367517"
"33.818","-118.151","43.173","-79.935","long beach","hamilton","3680.458439155326"
"33.818","-118.151","43.862","-79.37","long beach","toronto","3752.6368494670937"
"33.818","-118.151","45.323","-75.669","long beach","ottawa","4127.734949415114"
